url/_text,url,pageUrl
Effects of Mo sources on Mo doped SrTiO3 powder prepared by spray pyrolysis for H2 evolution under visible light irradiation,http://www.sciencedirect.com/science/article/pii/S0921510716300794,http://www.sciencedirect.com/science/journal/09215107/211
Effect of the template-assisted electrodeposition parameters on the structure and magnetic properties of Co nanowire arrays,http://www.sciencedirect.com/science/article/pii/S0921510716300691,http://www.sciencedirect.com/science/journal/09215107/211
Overall conductivity and NCL-type relaxation behavior in nanocrystalline sodium peroxide Na2O2—Consequences for Na-oxygen batteries,http://www.sciencedirect.com/science/article/pii/S0921510716300678,http://www.sciencedirect.com/science/journal/09215107/211
"Relative recoilless F-factors in REFeO3 (RE = rare-earth La, Pr, Nd and Sm) orthoferrites synthesized by self-combustion method",http://www.sciencedirect.com/science/article/pii/S0921510716300782,http://www.sciencedirect.com/science/journal/09215107/211
"Nano/micro Sr2Bi4Ti5O18 crystallites: Size dependent structural, second harmonic and piezoelectric properties",http://www.sciencedirect.com/science/article/pii/S092151071630068X,http://www.sciencedirect.com/science/journal/09215107/211
Effect of vacuum annealing on evaporated pentacene thin films for memory device applications,http://www.sciencedirect.com/science/article/pii/S0921510716300824,http://www.sciencedirect.com/science/journal/09215107/211
Exploring the magnetization dynamics of NiFe/Pt multilayers in flexible substrates,http://www.sciencedirect.com/science/article/pii/S0921510716300812,http://www.sciencedirect.com/science/journal/09215107/211
"Structural, optical and electrical properties of SnN codoped p type ZnO thin films prepared by spray pyrolysis technique for diode applications",http://www.sciencedirect.com/science/article/pii/S092151071630085X,http://www.sciencedirect.com/science/journal/09215107/211
Synergetic effect of Ag2O as co-catalyst for enhanced photocatalytic degradation of phenol on N-TiO2,http://www.sciencedirect.com/science/article/pii/S0921510716300836,http://www.sciencedirect.com/science/journal/09215107/211
"Effect of substrate temperature on the structure, electrical and optical properties of Mo doped ZnO films",http://www.sciencedirect.com/science/article/pii/S0921510716300861,http://www.sciencedirect.com/science/journal/09215107/211
Electrospun ZnFe2O4-based nanofiber composites with enhanced supercapacitive properties,http://www.sciencedirect.com/science/article/pii/S0921510716300848,http://www.sciencedirect.com/science/journal/09215107/211
Co-doping TiO2 with boron and/or yttrium elements: Effects on antimicrobial activity,http://www.sciencedirect.com/science/article/pii/S0921510716300927,http://www.sciencedirect.com/science/journal/09215107/211
Control of a White Organic Light Emitting Diode emission parameters using a single doped RGB active layer,http://www.sciencedirect.com/science/article/pii/S0921510716300939,http://www.sciencedirect.com/science/journal/09215107/211
Electrochemical and antimicrobial activity of tellurium oxide nanoparticles,http://www.sciencedirect.com/science/article/pii/S0921510716300915,http://www.sciencedirect.com/science/journal/09215107/211
Luminescence enhancement of ZnO-poly(methylmethacrylate) nanocomposite films by incorporation of crystalline BaTiO3 nanoparticles,http://www.sciencedirect.com/science/article/pii/S0921510716300885,http://www.sciencedirect.com/science/journal/09215107/211
Impact of nitrogen plasma passivation on the Al/n-Ge contact,http://www.sciencedirect.com/science/article/pii/S0921510716300903,http://www.sciencedirect.com/science/journal/09215107/211
Na3Fe2(SO4)2(SO3N) as a potential high capacity cathode material,http://www.sciencedirect.com/science/article/pii/S0921510716300952,http://www.sciencedirect.com/science/journal/09215107/211
Inside front cover,http://www.sciencedirect.com/science/article/pii/S092151071630071X,http://www.sciencedirect.com/science/journal/09215107/210
Solution processing of CuSe quantum dots: Photocatalytic activity under RhB for UV and visible-light solar irradiation,http://www.sciencedirect.com/science/article/pii/S0921510716300472,http://www.sciencedirect.com/science/journal/09215107/210
Preparation of copper (I) oxide nanohexagon decorated reduced graphene oxide nanocomposite and its application in electrochemical sensing of dopamine,http://www.sciencedirect.com/science/article/pii/S0921510716300459,http://www.sciencedirect.com/science/journal/09215107/210
Possible origin of stabilized monoclinic structure of KNbO3 nanomaterials at room temperature,http://www.sciencedirect.com/science/article/pii/S0921510716300526,http://www.sciencedirect.com/science/journal/09215107/210
Advanced nanostructured photocatalysts based on reduced graphene oxide-flower-like Bi2WO6 composites for an augmented simulated solar photoactivity activity,http://www.sciencedirect.com/science/article/pii/S0921510716300186,http://www.sciencedirect.com/science/journal/09215107/210
The reactivity study of peptide A3-capped gold and silver nanoparticles with heavy metal ions,http://www.sciencedirect.com/science/article/pii/S0921510716300204,http://www.sciencedirect.com/science/journal/09215107/210
"Rapid and efficient visible light photocatalytic dye degradation using AFe2O4 (A = Ba, Ca and Sr) complex oxides",http://www.sciencedirect.com/science/article/pii/S0921510716300241,http://www.sciencedirect.com/science/journal/09215107/210
Preparation of three-dimensional porous Cu film supported on Cu foam and its electrocatalytic performance for hydrazine electrooxidation in alkaline medium,http://www.sciencedirect.com/science/article/pii/S0921510716300502,http://www.sciencedirect.com/science/journal/09215107/210
Physical and electrical properties of bilayer CeO2/TiO2 gate dielectric stack,http://www.sciencedirect.com/science/article/pii/S0921510716300514,http://www.sciencedirect.com/science/journal/09215107/210
Hierarchical three-dimensional porous SnS2/carbon cloth anode for high-performance lithium ion batteries,http://www.sciencedirect.com/science/article/pii/S0921510716300150,http://www.sciencedirect.com/science/journal/09215107/210
"Magnetic and dielectric properties of rare earth substituted Ni0.5Zn0.5Fe1.95R0.05O4 (R = Pr, Sm and La) ferrite nanoparticles",http://www.sciencedirect.com/science/article/pii/S0921510716300198,http://www.sciencedirect.com/science/journal/09215107/210
Inside front cover,http://www.sciencedirect.com/science/article/pii/S0921510716300368,http://www.sciencedirect.com/science/journal/09215107/209
One step phase separation process to fabricate superhydrophobic PVC films and its corrosion prevention for AZ91D magnesium alloy,http://www.sciencedirect.com/science/article/pii/S0921510716000106,http://www.sciencedirect.com/science/journal/09215107/209
"Sb2MoO6, Bi2MoO6, Sb2WO6, and Bi2WO6 flake-like crystals: Generalized hydrothermal synthesis and the applications of Bi2WO6 and Bi2MoO6 as red phosphors doped with Eu 3+ ions",http://www.sciencedirect.com/science/article/pii/S0921510715002676,http://www.sciencedirect.com/science/journal/09215107/209
"Luminescence of one dimensional ZnO, GeO2–Zn2GeO4 nanostructure through thermal evaporation of Zn and Ge powder mixture",http://www.sciencedirect.com/science/article/pii/S0921510716000532,http://www.sciencedirect.com/science/journal/09215107/209
Tuning magneto-structural properties of Ni44Co6Mn39Sn11 Heusler alloy ribbons by Fe-doping,http://www.sciencedirect.com/science/article/pii/S0921510716000544,http://www.sciencedirect.com/science/journal/09215107/209
Influence of Ti and Zr dopants on the electrochemical performance of LiCoO2 film cathodes prepared by rf-magnetron sputtering,http://www.sciencedirect.com/science/article/pii/S0921510716300010,http://www.sciencedirect.com/science/journal/09215107/209
First-principles calculated spin-gapless semiconducting behavior in quaternary VCoHfGa and CrFeHfGa Heusler compounds,http://www.sciencedirect.com/science/article/pii/S0921510715002901,http://www.sciencedirect.com/science/journal/09215107/209
Effects of hollow Zn2SiO4 particles addition on dielectric properties of isotactic polypropylene-HW composites,http://www.sciencedirect.com/science/article/pii/S0921510716000118,http://www.sciencedirect.com/science/journal/09215107/209
Structure and photoluminescence of boron and nitrogen co-doped carbon nanorods,http://www.sciencedirect.com/science/article/pii/S0921510716300162,http://www.sciencedirect.com/science/journal/09215107/209
Fabrication and characterization of cubic Ba0.5Sr0.5Co0.8Fe0.2O3−δ perovskite for a novel “star-shaped” oxygen membrane with a developed surface,http://www.sciencedirect.com/science/article/pii/S0921510716300174,http://www.sciencedirect.com/science/journal/09215107/209
"Investigation of magnetic interactions, electrical and magneto-transport properties in Ga-substituted La0.4Bi0.6MnO3 perovskite manganites",http://www.sciencedirect.com/science/article/pii/S0921510716300216,http://www.sciencedirect.com/science/journal/09215107/209
A novel high color purity blue-emitting phosphor: CaBi2B2O7:Tm 3+,http://www.sciencedirect.com/science/article/pii/S0921510716300022,http://www.sciencedirect.com/science/journal/09215107/209
Hydrothermally synthesized SnO2-graphene composites for H2 sensing at low operating temperature,http://www.sciencedirect.com/science/article/pii/S0921510715002330,http://www.sciencedirect.com/science/journal/09215107/209
Inside front cover,http://www.sciencedirect.com/science/article/pii/S0921510716300046,http://www.sciencedirect.com/science/journal/09215107/208
"Vertically aligned nitrogen doped (Sn,Nb)O2 nanotubes – Robust photoanodes for hydrogen generation by photoelectrochemical water splitting",http://www.sciencedirect.com/science/article/pii/S0921510716000349,http://www.sciencedirect.com/science/journal/09215107/208
Size dependent photocatalytic activity of ZnS nanostructures prepared by a facile precipitation method,http://www.sciencedirect.com/science/article/pii/S0921510716000386,http://www.sciencedirect.com/science/journal/09215107/208
CdTe/TiO2 nanocomposite material for photogenerated cathodic protection of 304 stainless steel,http://www.sciencedirect.com/science/article/pii/S0921510716000404,http://www.sciencedirect.com/science/journal/09215107/208
"Electro-synthesis, characterization and photoconducting performance of ITO/polybithiophene–MnO2 composite",http://www.sciencedirect.com/science/article/pii/S0921510716000416,http://www.sciencedirect.com/science/journal/09215107/208
Enhanced mechanical properties and increased corrosion resistance of a biodegradable magnesium alloy by plasma electrolytic oxidation (PEO),http://www.sciencedirect.com/science/article/pii/S0921510716000398,http://www.sciencedirect.com/science/journal/09215107/208
Synthesis and photoluminescence properties of Ba2CaZn2Si6O17:Tb 3+ green phosphor,http://www.sciencedirect.com/science/article/pii/S0921510716000520,http://www.sciencedirect.com/science/journal/09215107/208
Inside front cover,http://www.sciencedirect.com/science/article/pii/S092151071600043X,http://www.sciencedirect.com/science/journal/09215107/207
Magnetic and magneto-optical characteristics of spin coated Co0.6Zn0.4Fe1.7Mn0.3O4 thin films on Pt (1 1 1) coated Si substrate,http://www.sciencedirect.com/science/article/pii/S092151071600012X,http://www.sciencedirect.com/science/journal/09215107/207
Tensile strain induced narrowed bandgap of TiO2 films: Utilizing the two-way shape memory effect of TiNiNb substrate and in-situ mechanical bending,http://www.sciencedirect.com/science/article/pii/S0921510716000210,http://www.sciencedirect.com/science/journal/09215107/207
Tunable magnetocrystalline easy axis in cobalt nanowire arrays by zinc additive,http://www.sciencedirect.com/science/article/pii/S092151071600009X,http://www.sciencedirect.com/science/journal/09215107/207
ZnS semiconductor quantum dots production by an endophytic fungus Aspergillus flavus,http://www.sciencedirect.com/science/article/pii/S0921510716000222,http://www.sciencedirect.com/science/journal/09215107/207
Facile preparation of Ni2P/ZnO core/shell composites by a chemical method and its photocatalytic performance,http://www.sciencedirect.com/science/article/pii/S0921510716000234,http://www.sciencedirect.com/science/journal/09215107/207
"Nano-structured NaLa(MoO4)2 and Eu 3+ -doped NaLa(MoO4)2: Synthesis, characterizations, photoluminescence and superhydrophobic properties",http://www.sciencedirect.com/science/article/pii/S0921510716000362,http://www.sciencedirect.com/science/journal/09215107/207
Dielectric and magnetic response of SrFe12O19–CoFe2O4 composites obtained by solid state reaction,http://www.sciencedirect.com/science/article/pii/S0921510716000374,http://www.sciencedirect.com/science/journal/09215107/207
NaLaTi2O6 nanosheet as a potential anode material for lithium ion batteries,http://www.sciencedirect.com/science/article/pii/S0921510716000088,http://www.sciencedirect.com/science/journal/09215107/207
Inside front cover,http://www.sciencedirect.com/science/article/pii/S0921510716000258,http://www.sciencedirect.com/science/journal/09215107/206
Anti-corrosive and anti-microbial properties of nanocrystalline Ni-Ag coatings,http://www.sciencedirect.com/science/article/pii/S0921510716000064,http://www.sciencedirect.com/science/journal/09215107/206
A study of Eu incorporated ZnO thin films: An application of Al/ZnO:Eu/p-Si heterojunction diode,http://www.sciencedirect.com/science/article/pii/S0921510716000076,http://www.sciencedirect.com/science/journal/09215107/206
Application of hydrothermally produced TiO2 nanotubes in photocatalytic esterification of oleic acid,http://www.sciencedirect.com/science/article/pii/S0921510716000027,http://www.sciencedirect.com/science/journal/09215107/206
Probing the electrochemical properties of TiO2/graphene composite by cyclic voltammetry and impedance spectroscopy,http://www.sciencedirect.com/science/article/pii/S0921510715002895,http://www.sciencedirect.com/science/journal/09215107/206
Structural characterization and electrochemical behavior of 45S5 bioglass coating on Ti6Al4V alloy for dental applications,http://www.sciencedirect.com/science/article/pii/S0921510715002214,http://www.sciencedirect.com/science/journal/09215107/206
Mn1.56Co0.96Ni0.48O4±δ flexible thin films fabricated by pulsed laser deposition for NTC applications,http://www.sciencedirect.com/science/article/pii/S0921510715002469,http://www.sciencedirect.com/science/journal/09215107/206
Al-based magnetic composites produced by accumulative roll bonding (ARB),http://www.sciencedirect.com/science/article/pii/S0921510716000040,http://www.sciencedirect.com/science/journal/09215107/206
Investigation of nonlinear I–V behavior of CNTs filled polymer composites,http://www.sciencedirect.com/science/article/pii/S0921510716000052,http://www.sciencedirect.com/science/journal/09215107/206
Enhanced efficiency of polymer solar cells by structure-differentiated silver nano-dopants in solution-processed tungsten oxide layer,http://www.sciencedirect.com/science/article/pii/S0921510715002585,http://www.sciencedirect.com/science/journal/09215107/206
"Cation distribution in Ni-substituted Mn0.5Zn0.5Fe2O4 nanoparticles: A Raman, Mössbauer, X-ray diffraction and electron spectroscopy study",http://www.sciencedirect.com/science/article/pii/S0921510716000039,http://www.sciencedirect.com/science/journal/09215107/206
The effects of Br dopant on the photo-catalytic properties of Bi2WO6,http://www.sciencedirect.com/science/article/pii/S0921510715002688,http://www.sciencedirect.com/science/journal/09215107/206
Inside front cover,http://www.sciencedirect.com/science/article/pii/S0921510716000143,http://www.sciencedirect.com/science/journal/09215107/205
Optimization of hybrid polymer electrolytes with the effect of lithium salt concentration in PEO/PVdF-HFP blends,http://www.sciencedirect.com/science/article/pii/S0921510715002652,http://www.sciencedirect.com/science/journal/09215107/205
"Investigation of fundamental physical properties of CdSiP2 and its application in solar cell devices by using (ZnX; X = Se, Te) buffer layers",http://www.sciencedirect.com/science/article/pii/S0921510715002664,http://www.sciencedirect.com/science/journal/09215107/205
Facile radiolytic synthesis of ruthenium nanoparticles on graphene oxide and carbon nanotubes,http://www.sciencedirect.com/science/article/pii/S092151071500269X,http://www.sciencedirect.com/science/journal/09215107/205
High thermoelectric performance of fullerene doped Bi0.5Sb1.5Te3 alloys,http://www.sciencedirect.com/science/article/pii/S0921510715002639,http://www.sciencedirect.com/science/journal/09215107/205
"Photocatalytic performance of magnetically separable Fe, N co-doped TiO2-cobalt ferrite nanocomposite",http://www.sciencedirect.com/science/article/pii/S0921510715002780,http://www.sciencedirect.com/science/journal/09215107/205
Anchoring function for polysulfide ions of ultrasmall SnS2 in hollow carbon nanospheres for high performance lithium–sulfur batteries,http://www.sciencedirect.com/science/article/pii/S0921510715002640,http://www.sciencedirect.com/science/journal/09215107/205
Temperature sensor realized by inkjet printing process on flexible substrate,http://www.sciencedirect.com/science/article/pii/S0921510715002573,http://www.sciencedirect.com/science/journal/09215107/205
Inside front cover,http://www.sciencedirect.com/science/article/pii/S0921510715002809,http://www.sciencedirect.com/science/journal/09215107/204
Large low field room temperature magneto-dielectric response from (Sr0.5Ba0.5)Nb2O6/Co(Cr0.4Fe1.6)O4 bulk 3-0 composites,http://www.sciencedirect.com/science/article/pii/S0921510715002482,http://www.sciencedirect.com/science/journal/09215107/204
Microwave dielectric properties of low-fired Li2TiO3–MgO ceramics for LTCC applications,http://www.sciencedirect.com/science/article/pii/S0921510715002317,http://www.sciencedirect.com/science/journal/09215107/204
Development of CuInTe2 thin film solar cells by electrochemical route with low temperature (80 °C) heat treatment procedure,http://www.sciencedirect.com/science/article/pii/S0921510715002597,http://www.sciencedirect.com/science/journal/09215107/204
Investigation of formamidinium and guanidinium lead tri-iodide powders as precursors for solar cells,http://www.sciencedirect.com/science/article/pii/S0921510715002603,http://www.sciencedirect.com/science/journal/09215107/204
Amorphous silicon thin-film solar cells on glass fiber textiles,http://www.sciencedirect.com/science/article/pii/S0921510715002615,http://www.sciencedirect.com/science/journal/09215107/204
Preparation of FeS2 nanotube arrays based on layer-by-layer assembly and their photoelectrochemical properties,http://www.sciencedirect.com/science/article/pii/S0921510715002627,http://www.sciencedirect.com/science/journal/09215107/204
UV-assisted synthesis of reduced graphene oxide zinc sulfide composite with enhanced photocatalytic activity,http://www.sciencedirect.com/science/article/pii/S0921510715002470,http://www.sciencedirect.com/science/journal/09215107/204
Inside front cover,http://www.sciencedirect.com/science/article/pii/S0921510715002500,http://www.sciencedirect.com/science/journal/09215107/203
Preparation and properties of negative thermal expansion Zr2P2WO12 powders and Zr2P2WO12/TiNi composites,http://www.sciencedirect.com/science/article/pii/S0921510715002299,http://www.sciencedirect.com/science/journal/09215107/203
Dysprosium-containing layered double hydroxides nanoparticles intercalated with biologically active species as an approach for theranostic systems,http://www.sciencedirect.com/science/article/pii/S0921510715002287,http://www.sciencedirect.com/science/journal/09215107/203
Dielectric properties of polyimide/SiO2 hollow spheres composite films with ultralow dielectric constant,http://www.sciencedirect.com/science/article/pii/S0921510715002275,http://www.sciencedirect.com/science/journal/09215107/203
Modulation of structures of CuInS2 nanoparticles grown with ethylxanthate salts,http://www.sciencedirect.com/science/article/pii/S0921510715002093,http://www.sciencedirect.com/science/journal/09215107/203
Biogenic metallic nanoparticles as catalyst for bioelectricity production: A novel approach in microbial fuel cells,http://www.sciencedirect.com/science/article/pii/S0921510715002305,http://www.sciencedirect.com/science/journal/09215107/203
Observation of “cool daylight” white light emission from Eu and Tb co-doped SrMoO4 nano ceramics,http://www.sciencedirect.com/science/article/pii/S0921510715002342,http://www.sciencedirect.com/science/journal/09215107/203
Microbial biosynthesis of nontoxic gold nanoparticles,http://www.sciencedirect.com/science/article/pii/S0921510715002329,http://www.sciencedirect.com/science/journal/09215107/203
Effect of Eu 3+ doping on the structural and photoluminescence properties of cubic CaCO3,http://www.sciencedirect.com/science/article/pii/S0921510715002226,http://www.sciencedirect.com/science/journal/09215107/203
Synthesis and characterization of magnesium gluconate contained poly(lactic-co-glycolic acid)/chitosan microspheres,http://www.sciencedirect.com/science/article/pii/S0921510715002457,http://www.sciencedirect.com/science/journal/09215107/203
Inside front cover,http://www.sciencedirect.com/science/article/pii/S0921510715002366,http://www.sciencedirect.com/science/journal/09215107/202
Hard template synthesis of porous carbon nitride materials with improved efficiency for photocatalytic CO2 utilization,http://www.sciencedirect.com/science/article/pii/S0921510715002007,http://www.sciencedirect.com/science/journal/09215107/202
Synthesis and electrochemical study of Mg1.5MnO3: A defect spinel cathode for rechargeable magnesium battery,http://www.sciencedirect.com/science/article/pii/S0921510715002056,http://www.sciencedirect.com/science/journal/09215107/202
"Conversion of α-Fe2O3 from spindle nanorods to nanotubes, and their lithium-storage performance",http://www.sciencedirect.com/science/article/pii/S0921510715002081,http://www.sciencedirect.com/science/journal/09215107/202
Improved p–n heterojunction device performance induced by irradiation in amorphous boron carbide films,http://www.sciencedirect.com/science/article/pii/S092151071500210X,http://www.sciencedirect.com/science/journal/09215107/202
Tungsten/molybdenum thin films for application as interdigital transducers on high temperature stable piezoelectric substrates La3Ga5SiO14 and Ca3TaGa3Si2O14,http://www.sciencedirect.com/science/article/pii/S0921510715002044,http://www.sciencedirect.com/science/journal/09215107/202
Thickness control in electrophoretic deposition of WO3 nanofiber thin films for solar water splitting,http://www.sciencedirect.com/science/article/pii/S0921510715002238,http://www.sciencedirect.com/science/journal/09215107/202
Structural and functional aspects of trypsin–gold nanoparticle interactions: An experimental investigation,http://www.sciencedirect.com/science/article/pii/S092151071500224X,http://www.sciencedirect.com/science/journal/09215107/202
Cobalt-phosphate/Ni-doped TiO2 nanotubes composite photoanodes for solar water oxidation,http://www.sciencedirect.com/science/article/pii/S0921510715002251,http://www.sciencedirect.com/science/journal/09215107/202
SnO2/reduced graphene oxide composite films for electrochemical applications,http://www.sciencedirect.com/science/article/pii/S0921510715002263,http://www.sciencedirect.com/science/journal/09215107/202
Inside front cover,http://www.sciencedirect.com/science/article/pii/S0921510715002123,http://www.sciencedirect.com/science/journal/09215107/201
Iron impregnated carbon materials with improved physicochemical characteristics,http://www.sciencedirect.com/science/article/pii/S0921510715001877,http://www.sciencedirect.com/science/journal/09215107/201
"Synthesis, characterization and electrochemical performance of Al-substituted Li2MnO3",http://www.sciencedirect.com/science/article/pii/S0921510715001890,http://www.sciencedirect.com/science/journal/09215107/201
"Dual-mode photoluminescence, temperature sensing and enhanced ferroelectric properties in Er-doped (Ba0.4Ca0.6)TiO3 multifunctional diphase ceramics",http://www.sciencedirect.com/science/article/pii/S0921510715001713,http://www.sciencedirect.com/science/journal/09215107/201
Fabrication of iridium oxide nanoparticles supported on activated carbon powder by flashlight irradiation for oxygen evolutions,http://www.sciencedirect.com/science/article/pii/S0921510715001646,http://www.sciencedirect.com/science/journal/09215107/201
Luminescent Eu(III) and Tb(III) activator ions in La(OH)3 and La2O3 nanowire matrices,http://www.sciencedirect.com/science/article/pii/S0921510715002019,http://www.sciencedirect.com/science/journal/09215107/201
First-principles insights on electron transport in V2O5 nanostructures,http://www.sciencedirect.com/science/article/pii/S0921510715001981,http://www.sciencedirect.com/science/journal/09215107/201
Enhanced piezoelectric properties and excellent thermal stabilities of cobalt-modified Aurivillius-type calcium bismuth titanate (CaBi4Ti4O15),http://www.sciencedirect.com/science/article/pii/S0921510715002032,http://www.sciencedirect.com/science/journal/09215107/201
"Effect of annealing temperature and time on structure, morphology and visible-light photocatalytic activities Ag3PO4 microparticles",http://www.sciencedirect.com/science/article/pii/S0921510715002020,http://www.sciencedirect.com/science/journal/09215107/201
Synthesis of N-rich microporous carbon materials from chitosan by alkali activation using Na2CO3,http://www.sciencedirect.com/science/article/pii/S0921510715001993,http://www.sciencedirect.com/science/journal/09215107/201
"Structural, optical and magnetic properties of Mn 2+ doped ZnO-CdS composite nanopowder",http://www.sciencedirect.com/science/article/pii/S0921510715001828,http://www.sciencedirect.com/science/journal/09215107/201
Core–shell structured FeSiAl/SiO2 particles and Fe3Si/Al2O3 soft magnetic composite cores with tunable insulating layer thicknesses,http://www.sciencedirect.com/science/article/pii/S0921510715002068,http://www.sciencedirect.com/science/journal/09215107/201
