url/_text,url,pageUrl
Coparenting after marital dissolution and children's mental health: a systematic review,http://www.sciencedirect.com/science/article/pii/S0021755716300353,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Hygiene and mental health among middle school students in India and 11 other countries,http://www.sciencedirect.com/science/article/pii/S1876034115002099,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Communication training improves patient-centered provider behavior and screening for soldiers’ mental health concerns,http://www.sciencedirect.com/science/article/pii/S0738399116300398,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Coparenting after marital dissolution and children's mental health: a systematic review,http://www.sciencedirect.com/science/article/pii/S2255553616300477,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Encuesta Nacional de Salud Mental Colombia 2015. Protocolo del estudio,http://www.sciencedirect.com/science/article/pii/S0034745016300312,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
"Differences in Mental Health Symptoms Across Lesbian, Gay, Bisexual, and Questioning Youth in Primary Care Settings",http://www.sciencedirect.com/science/article/pii/S1054139X16000525,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Unlocking the doors to Canadian older inmate mental health data: Rates and potential legal responses,http://www.sciencedirect.com/science/article/pii/S0160252716300450,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Serious reportable events within the inpatient mental health care: Impact on physicians and nurses,http://www.sciencedirect.com/science/article/pii/S1134282X16300422,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Adesão ao tratamento nas perturbações psiquiátricas: o impacto das atitudes e das crenças em profissionais de serviços de psiquiatria e saúde mental em Portugal. Parte I: aspetos conceptuais e metodológicos,http://www.sciencedirect.com/science/article/pii/S0870902516300104,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Short-term effects of a peer co-led educational programme delivered before mental health treatment: A randomised controlled trial,http://www.sciencedirect.com/science/article/pii/S0738399116300672,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Retos en el desarrollo de intervenciones psicológicas y la práctica asistencial en salud mental,http://www.sciencedirect.com/science/article/pii/S1130527416300111,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Addressing the needs of fertility treatment patients and their partners: are they informed of and do they receive mental health services?,http://www.sciencedirect.com/science/article/pii/S0015028216300127,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Mental Health Clinical Simulation: Therapeutic Communication,http://www.sciencedirect.com/science/article/pii/S1876139916000256,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Mapping interventions that promote mental health in the general population: A scoping review of reviews,http://www.sciencedirect.com/science/article/pii/S0091743516300020,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Mental health and itch in burns patients: Potential associations,http://www.sciencedirect.com/science/article/pii/S0305417916000139,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Computer- or web-based interventions for perinatal mental health: A systematic review,http://www.sciencedirect.com/science/article/pii/S0165032715314725,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Falls screening and assessment tools used in acute mental health settings: a review of policies in England and Wales,http://www.sciencedirect.com/science/article/pii/S003194061503792X,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
What Does Mental Health Parity Really Mean for the Care of People with Serious Mental Illness?,http://www.sciencedirect.com/science/article/pii/S0193953X16000113,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
A survey of burn professionals regarding the mental health services available to burn survivors in the United States and United Kingdom,http://www.sciencedirect.com/science/article/pii/S0305417916000462,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
"Facteurs de risque sociodémographiques et troubles mentaux : modèle global et spécificités locales, d’après les résultats de l’enquête « santé mentale en population générale » dans 18 sites internationaux",http://www.sciencedirect.com/science/article/pii/S0013700616301403,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
"Community mental health: a brief, global perspective",http://www.sciencedirect.com/science/article/pii/S0941950015300208,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Child welfare caseworkers' perspectives on the challenges of addressing mental health problems in early childhood,http://www.sciencedirect.com/science/article/pii/S0190740916301153,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=3&hitCount=53212&PREV_LIST=2&NEXT_LIST=4&view=c&md5=42dc32d93fd815d4eab3070d71e10a87&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
‘It's the simple things you do first that start the process of help’: Undergraduate nursing and midwifery students’ experiences of the Mental Health First Aid course,http://www.sciencedirect.com/science/article/pii/S1322769616300075,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Associations between sexual health concerns and mental health symptoms among African American and European American women veterans who have experienced interpersonal trauma,http://www.sciencedirect.com/science/article/pii/S0191886916300630,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Children’s claims to knowledge regarding their mental health experiences and practitioners’ negotiation of the problem,http://www.sciencedirect.com/science/article/pii/S0738399115300859,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
The impact of precarious employment on mental health: The case of Italy,http://www.sciencedirect.com/science/article/pii/S0277953616301083,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
"The Association Between Sexual Health and Physical, Mental, and Social Health in Adolescent Women",http://www.sciencedirect.com/science/article/pii/S1054139X16301033,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Mental and physical health outcomes following the Relaxation Response Resiliency Program (3RP) in a clinical practice setting,http://www.sciencedirect.com/science/article/pii/S1876382016300750,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Factores asociados a la conducta suicida en Colombia. Resultados de la Encuesta Nacional de Salud Mental 2015,http://www.sciencedirect.com/science/article/pii/S0034745016300063,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Classifying substance use disorder treatment facilities with co-located mental health services: A latent class analysis approach,http://www.sciencedirect.com/science/article/pii/S0376871616300138,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Colaboración atención primaria-salud mental en la asistencia a pacientes con depresión: evaluación de una experiencia piloto,http://www.sciencedirect.com/science/article/pii/S0212656715002656,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Mental health risk factors in sexual assault: What should Sexual Assault Referral Centre staff be aware of?,http://www.sciencedirect.com/science/article/pii/S1752928X1600038X,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
A traumatised and traumatising system: Professionals' experiences in meeting the mental health needs of young people in the care and youth justice systems in Ireland,http://www.sciencedirect.com/science/article/pii/S0190740916300883,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Mothers with mental health problems: Contrasting experiences of support within maternity services in the Republic of Ireland,http://www.sciencedirect.com/science/article/pii/S0266613816300018,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Mental health first aid training needs of Australian community pharmacists,http://www.sciencedirect.com/science/article/pii/S1877129715200251,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Characteristics of adolescents with poor mental health after bariatric surgery,http://www.sciencedirect.com/science/article/pii/S1550728916000423,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
An evaluation of perinatal mental health interventions: An integrative literature review,http://www.sciencedirect.com/science/article/pii/S1871519216300154,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
"Bisexuality, poverty and mental health: A mixed methods analysis",http://www.sciencedirect.com/science/article/pii/S0277953616301095,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Legal professionals and witness statements from people with a suspected mental health diagnosis,http://www.sciencedirect.com/science/article/pii/S016025271630053X,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Association between adverse mental health and an unhealthy lifestyle in rural-to-urban migrant workers in Shanghai,http://www.sciencedirect.com/science/article/pii/S0929664616300080,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
The maintaining and improving effect of grandchild care provision on elders’ mental health—Evidence from longitudinal study in Taiwan,http://www.sciencedirect.com/science/article/pii/S0167494316300097,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Impact of a Mental Health Curriculum on Knowledge and Stigma Among High School Students: A Randomized Controlled Trial,http://www.sciencedirect.com/science/article/pii/S0890856716300442,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
An examination of stakeholder attitudes and understanding of therapeutic jurisprudence in a mental health court,http://www.sciencedirect.com/science/article/pii/S0160252716300371,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
Young maternal age at first birth and mental health later in life: Does the association vary by birth cohort?,http://www.sciencedirect.com/science/article/pii/S027795361630137X,http://www.sciencedirect.com/science?_ob=ArticleListURL&_method=tag&searchtype=a&refSource=search&_st=13&count=1000&sort=r&filterType=&_chunk=4&hitCount=53212&PREV_LIST=3&NEXT_LIST=5&view=c&md5=4d02382918790d118dde11a01b0852f5&_ArticleListID=-1058661191&chunkSize=25&sisr_search=&TOTAL_PAGES=2129&zone=exportDropDown&citation-type=RIS&format=cite-abs&bottomPaginationBoxChanged=&bottomNext=Next+%3E%3E&displayPerPageFlag=f&resultsPerPage=25
