url/_source,url/_text,url,pageUrl
/doi/full/10.1080/15512169.2015.1063436,Success is an Open Book: Online Diagnostic Tools and Learning Outcomes in Introduction to American Government Courses,http://www.tandfonline.com/doi/full/10.1080/15512169.2015.1063436,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1211017,Transforming Bloom’s Taxonomy into Classroom Practice: A Practical Yet Comprehensive Approach to Promote Critical Reading and Student Participation,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1211017,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1147963,Reality Imagined: The Choice to Use a Real-World Case in a Simulation,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1147963,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1192409,Review of Do-It-Yourself Democracy: The Rise of the Public Engagement Industry,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1192409,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1192410,A Hitchhiker’s Guide to “Democracy in America”,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1192410,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1206828,Dialectics and the Megamachine: A Critique of Ersatz Education,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1206828,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1146146,Thinking Back (and Forward) to Rousseau’s Emile,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1146146,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1171153,The Effect of Political Science Education on Political Trust and Interest: Results from a 5-year Panel Study,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1171153,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1165106,The Forgotten Educator: Experiential Learning’s Internship Supervisor,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1165106,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1198620,Review of Active Learning in Political Science Blog,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1198620,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1206827,Does U.S. Marine Corps Recruit Training Constitute a Type of Civic Education?,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1206827,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1194210,Do Project Pedagogies Make a Difference?,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1194210,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1175948,Does Reacting to the Past Increase Student Engagement? An Empirical Evaluation of the Use of Historical Simulations in Teaching Political Theory,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1175948,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1168658,Review of Civic Education in the Twenty-First Century: A Multidimensional Inquiry,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1168658,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1142449,A Model Minority? The Misrepresentation and Underrepresentation of Asian Pacific Americans in Introductory American Government Textbooks,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1142449,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2015.1096792,Born Digital: Integrating Media Technology in the Political Science Classroom,http://www.tandfonline.com/doi/full/10.1080/15512169.2015.1096792,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1155994,Building Rapport to Improve Retention and Success in Online Classes,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1155994,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1168303,Teaching Students to Engage with Evidence: An Evaluation of Structured Writing and Classroom Discussion Strategies,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1168303,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1165105,Nonprofit Management Education in MPA Programs: Lessons for Successful Track Building,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1165105,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1157486,Librarians in the Midst: Improving Student Research Through Collaborative Instruction,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1157486,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1182439,The Effects of Majoring in Political Science on Political Efficacy,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1182439,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
/doi/full/10.1080/15512169.2016.1154470,Class Size and Academic Achievement in Introductory Political Science Courses,http://www.tandfonline.com/doi/full/10.1080/15512169.2016.1154470,http://www.tandfonline.com/action/doSearch?SeriesKey=upse20&content=standard&countTerms=true&dateRange=%5B20140101+TO+*%7D&target=default&sortBy=&pageSize=50&subjectTitle=&startPage=2
